,Precinct,State Code,Count,State Name
877,30.0,PA,225,Pennsylvania
878,30.0,PR,2,Puerto Rico
879,30.0,RI,18,Rhode Island
880,30.0,SC,22,South Carolina
881,30.0,TN,16,Tennessee
882,30.0,TX,28,Texas
883,30.0,UT,2,Utah
884,30.0,VA,85,Virginia
885,30.0,VT,5,Vermont
886,30.0,WA,6,Washington
887,30.0,WI,2,Wisconsin
892,32.0,AK,1,Alaska
893,32.0,AL,8,Alabama
894,32.0,AR,1,Arkansas
895,32.0,AZ,24,Arizona
896,32.0,CA,23,California
897,32.0,CT,70,Connecticut
898,32.0,DC,7,District of Columbia
899,32.0,DE,15,Delaware
900,32.0,FL,88,Florida
901,32.0,GA,42,Georgia
902,32.0,HI,2,Hawaii
903,32.0,IA,1,Iowa
904,32.0,ID,1,Idaho
905,32.0,IL,29,Illinois
906,32.0,IN,12,Indiana
907,32.0,KS,1,Kansas
908,32.0,KY,1,Kentucky
909,32.0,LA,9,Louisiana
910,32.0,MA,77,Massachusetts
911,32.0,MD,74,Maryland
912,32.0,ME,7,Maine
913,32.0,MI,16,Michigan
914,32.0,MN,8,Minnesota
915,32.0,MO,2,Missouri
916,32.0,MS,5,Mississippi
917,32.0,MT,1,Montana
918,32.0,NC,78,North Carolina
919,32.0,NH,8,New Hampshire
920,32.0,NJ,434,New Jersey
921,32.0,NM,4,New Mexico
922,32.0,NY,3358,New York
923,32.0,OH,21,Ohio
924,32.0,OK,12,Oklahoma
925,32.0,OR,1,Oregon
926,32.0,PA,175,Pennsylvania
927,32.0,RI,14,Rhode Island
928,32.0,SC,39,South Carolina
929,32.0,SD,3,South Dakota
930,32.0,TN,17,Tennessee
931,32.0,TX,12,Texas
932,32.0,UT,1,Utah
933,32.0,VA,84,Virginia
934,32.0,VT,8,Vermont
935,32.0,WA,6,Washington
936,32.0,WI,1,Wisconsin
937,32.0,WV,6,West Virginia
938,32.0,WY,1,Wyoming
939,33.0,AK,1,Alaska
940,33.0,AL,9,Alabama
941,33.0,AR,1,Arkansas
942,33.0,AZ,35,Arizona
943,33.0,CA,18,California
944,33.0,CO,2,Colorado
945,33.0,CT,120,Connecticut
946,33.0,DC,2,District of Columbia
947,33.0,DE,9,Delaware
948,33.0,FL,129,Florida
949,33.0,GA,28,Georgia
950,33.0,IA,11,Iowa
951,33.0,ID,11,Idaho
952,33.0,IL,31,Illinois
953,33.0,IN,49,Indiana
954,33.0,KY,9,Kentucky
955,33.0,LA,3,Louisiana
956,33.0,MA,110,Massachusetts
957,33.0,MD,43,Maryland
958,33.0,ME,5,Maine
959,33.0,MI,16,Michigan
960,33.0,MN,10,Minnesota
961,33.0,MO,7,Missouri
962,33.0,MS,1,Mississippi
963,33.0,NC,41,North Carolina
964,33.0,ND,2,North Dakota
965,33.0,NE,2,Nebraska
966,33.0,NH,9,New Hampshire
967,33.0,NJ,1449,New Jersey
968,33.0,NM,5,New Mexico
969,33.0,NV,5,Nevada
970,33.0,NY,7201,New York
971,33.0,OH,20,Ohio
972,33.0,OK,29,Oklahoma
973,33.0,OR,17,Oregon
974,33.0,PA,349,Pennsylvania
975,33.0,RI,19,Rhode Island
976,33.0,SC,20,South Carolina
977,33.0,SD,1,South Dakota
978,33.0,TN,19,Tennessee
979,33.0,TX,27,Texas
980,33.0,UT,2,Utah
981,33.0,VA,78,Virginia
982,33.0,VT,2,Vermont
983,33.0,WA,4,Washington
984,33.0,WI,2,Wisconsin
985,33.0,WV,2,West Virginia
986,34.0,AK,2,Alaska
987,34.0,AL,7,Alabama
988,34.0,AR,8,Arkansas
989,34.0,AZ,23,Arizona
990,34.0,CA,24,California
991,34.0,CO,7,Colorado
992,34.0,CT,164,Connecticut
993,34.0,DC,2,District of Columbia
994,34.0,DE,10,Delaware
995,34.0,FL,152,Florida
996,34.0,GA,28,Georgia
997,34.0,IA,13,Iowa
998,34.0,ID,7,Idaho
999,34.0,IL,21,Illinois
1000,34.0,IN,62,Indiana
1001,34.0,KY,7,Kentucky
1002,34.0,LA,5,Louisiana
1003,34.0,MA,136,Massachusetts
1004,34.0,MD,56,Maryland
1005,34.0,ME,22,Maine
1006,34.0,MI,17,Michigan
1007,34.0,MN,12,Minnesota
1008,34.0,MO,4,Missouri
1009,34.0,MT,1,Montana
1010,34.0,NC,35,North Carolina
1011,34.0,ND,3,North Dakota
1012,34.0,NH,8,New Hampshire
1013,34.0,NJ,1346,New Jersey
1014,34.0,NM,6,New Mexico
1015,34.0,NV,3,Nevada
1016,34.0,NY,7268,New York
1017,34.0,OH,25,Ohio
1018,34.0,OK,18,Oklahoma
1019,34.0,OR,6,Oregon
1020,34.0,PA,352,Pennsylvania
1021,34.0,PR,1,Puerto Rico
1022,34.0,RI,32,Rhode Island
1023,34.0,SC,19,South Carolina
1024,34.0,SD,2,South Dakota
1025,34.0,TN,15,Tennessee
1026,34.0,TX,15,Texas
1027,34.0,UT,1,Utah
1028,34.0,VA,47,Virginia
1029,34.0,VT,8,Vermont
1030,34.0,WA,2,Washington
1031,34.0,WI,5,Wisconsin
1032,34.0,WV,1,West Virginia
1043,40.0,AL,5,Alabama
1044,40.0,AR,2,Arkansas
1045,40.0,AZ,47,Arizona
1046,40.0,CA,20,California
1047,40.0,CO,3,Colorado
1048,40.0,CT,102,Connecticut
1049,40.0,DC,1,District of Columbia
1050,40.0,DE,11,Delaware
1051,40.0,FL,100,Florida
1052,40.0,GA,44,Georgia
1053,40.0,IA,5,Iowa
1054,40.0,ID,2,Idaho
1055,40.0,IL,57,Illinois
1056,40.0,IN,38,Indiana
1057,40.0,KS,1,Kansas
1058,40.0,KY,4,Kentucky
1059,40.0,LA,5,Louisiana
1060,40.0,MA,52,Massachusetts
1061,40.0,MD,39,Maryland
1062,40.0,ME,62,Maine
1063,40.0,MI,23,Michigan
1064,40.0,MN,4,Minnesota
1065,40.0,MS,2,Mississippi
1066,40.0,MT,1,Montana
1067,40.0,NC,75,North Carolina
1068,40.0,ND,1,North Dakota
1069,40.0,NE,1,Nebraska
1070,40.0,NH,4,New Hampshire
1071,40.0,NJ,577,New Jersey
1072,40.0,NM,3,New Mexico
1073,40.0,NV,1,Nevada
1074,40.0,NY,5783,New York
1075,40.0,OH,17,Ohio
1076,40.0,OK,15,Oklahoma
1077,40.0,OR,18,Oregon
1078,40.0,PA,321,Pennsylvania
1079,40.0,RI,17,Rhode Island
1080,40.0,SC,19,South Carolina
1081,40.0,TN,96,Tennessee
1082,40.0,TX,18,Texas
1083,40.0,UT,2,Utah
1084,40.0,VA,66,Virginia
1085,40.0,VT,3,Vermont
1086,40.0,WA,3,Washington
1087,40.0,WI,5,Wisconsin
1088,40.0,WY,1,Wyoming
1089,41.0,AR,2,Arkansas
1090,41.0,AZ,20,Arizona
1091,41.0,CA,30,California
1092,41.0,CO,1,Colorado
1093,41.0,CT,64,Connecticut
1094,41.0,DE,5,Delaware
1095,41.0,FL,62,Florida
1096,41.0,GA,9,Georgia
1097,41.0,IA,1,Iowa
1098,41.0,ID,1,Idaho
1099,41.0,IL,23,Illinois
1100,41.0,IN,13,Indiana
1101,41.0,LA,1,Louisiana
1102,41.0,MA,38,Massachusetts
1103,41.0,MD,20,Maryland
1104,41.0,ME,156,Maine
1105,41.0,MI,5,Michigan
1106,41.0,MN,1,Minnesota
1107,41.0,MO,1,Missouri
1108,41.0,MS,2,Mississippi
1109,41.0,NC,27,North Carolina
1110,41.0,NE,1,Nebraska
1111,41.0,NH,6,New Hampshire
1112,41.0,NJ,397,New Jersey
1113,41.0,NM,1,New Mexico
1114,41.0,NY,3121,New York
1115,41.0,OH,8,Ohio
1116,41.0,OK,13,Oklahoma
1117,41.0,OR,10,Oregon
1118,41.0,PA,225,Pennsylvania
1119,41.0,RI,9,Rhode Island
1120,41.0,SC,18,South Carolina
1121,41.0,SD,2,South Dakota
1122,41.0,TN,35,Tennessee
1123,41.0,TX,27,Texas
1124,41.0,VA,38,Virginia
1125,41.0,VT,5,Vermont
1126,41.0,WA,2,Washington
1127,42.0,AK,1,Alaska
1128,42.0,AL,4,Alabama
1129,42.0,AZ,9,Arizona
1130,42.0,CA,2,California
1131,42.0,CT,50,Connecticut
1132,42.0,DC,2,District of Columbia
1133,42.0,DE,4,Delaware
1134,42.0,FL,55,Florida
1135,42.0,GA,24,Georgia
1136,42.0,IL,11,Illinois
1137,42.0,IN,9,Indiana
1138,42.0,KY,2,Kentucky
1139,42.0,LA,3,Louisiana
1140,42.0,MA,29,Massachusetts
1141,42.0,MD,20,Maryland
1142,42.0,ME,7,Maine
1143,42.0,MI,4,Michigan
1144,42.0,MN,1,Minnesota
1145,42.0,NC,36,North Carolina
1146,42.0,NE,1,Nebraska
1147,42.0,NH,2,New Hampshire
1148,42.0,NJ,193,New Jersey
1149,42.0,NY,2619,New York
1150,42.0,OH,22,Ohio
1151,42.0,OK,3,Oklahoma
1152,42.0,OR,2,Oregon
1153,42.0,PA,163,Pennsylvania
1154,42.0,RI,10,Rhode Island
1155,42.0,SC,15,South Carolina
1156,42.0,SD,2,South Dakota
1157,42.0,TN,34,Tennessee
1158,42.0,TX,9,Texas
1159,42.0,VA,40,Virginia
1160,42.0,VT,3,Vermont
1161,42.0,WA,2,Washington
1162,42.0,WI,1,Wisconsin
1163,42.0,WV,1,West Virginia
1164,43.0,AL,4,Alabama
1165,43.0,AR,7,Arkansas
1166,43.0,AZ,26,Arizona
1167,43.0,CA,19,California
1168,43.0,CO,2,Colorado
1169,43.0,CT,186,Connecticut
1170,43.0,DC,10,District of Columbia
1171,43.0,DE,10,Delaware
1172,43.0,FL,155,Florida
1173,43.0,GA,52,Georgia
1174,43.0,HI,1,Hawaii
1175,43.0,ID,1,Idaho
1176,43.0,IL,40,Illinois
1177,43.0,IN,14,Indiana
1178,43.0,KS,1,Kansas
1179,43.0,KY,2,Kentucky
1180,43.0,LA,6,Louisiana
1181,43.0,MA,80,Massachusetts
1182,43.0,MD,55,Maryland
1183,43.0,ME,19,Maine
1184,43.0,MI,12,Michigan
1185,43.0,MN,5,Minnesota
1186,43.0,MO,2,Missouri
1187,43.0,MS,3,Mississippi
1188,43.0,MT,3,Montana
1189,43.0,NC,62,North Carolina
1190,43.0,NH,10,New Hampshire
1191,43.0,NJ,617,New Jersey
1192,43.0,NM,4,New Mexico
1193,43.0,NV,5,Nevada
1194,43.0,NY,8722,New York
1195,43.0,OH,27,Ohio
1196,43.0,OK,20,Oklahoma
1197,43.0,OR,2,Oregon
1198,43.0,PA,373,Pennsylvania
1199,43.0,RI,26,Rhode Island
1200,43.0,SC,36,South Carolina
1201,43.0,SD,1,South Dakota
1202,43.0,TN,16,Tennessee
1203,43.0,TX,25,Texas
1204,43.0,VA,97,Virginia
1205,43.0,VT,5,Vermont
1206,43.0,WA,4,Washington
1207,43.0,WI,3,Wisconsin
1208,43.0,WV,7,West Virginia
1209,44.0,AL,8,Alabama
1210,44.0,AR,3,Arkansas
1211,44.0,AZ,39,Arizona
1212,44.0,CA,7,California
1213,44.0,CO,3,Colorado
1214,44.0,CT,152,Connecticut
1215,44.0,DC,2,District of Columbia
1216,44.0,DE,18,Delaware
1217,44.0,FL,138,Florida
1218,44.0,GA,44,Georgia
1219,44.0,HI,1,Hawaii
1220,44.0,IA,4,Iowa
1221,44.0,ID,3,Idaho
1222,44.0,IL,41,Illinois
1223,44.0,IN,21,Indiana
1224,44.0,KS,4,Kansas
1225,44.0,KY,3,Kentucky
1226,44.0,LA,5,Louisiana
1227,44.0,MA,90,Massachusetts
1228,44.0,MD,68,Maryland
1229,44.0,ME,9,Maine
1230,44.0,MI,15,Michigan
1231,44.0,MN,6,Minnesota
1232,44.0,MO,1,Missouri
1233,44.0,MS,3,Mississippi
1234,44.0,MT,1,Montana
1235,44.0,NC,99,North Carolina
1236,44.0,ND,2,North Dakota
1237,44.0,NE,1,Nebraska
1238,44.0,NH,13,New Hampshire
1239,44.0,NJ,714,New Jersey
1240,44.0,NM,3,New Mexico
1241,44.0,NV,2,Nevada
1242,44.0,NY,6620,New York
1243,44.0,OH,31,Ohio
1244,44.0,OK,10,Oklahoma
1245,44.0,OR,2,Oregon
1246,44.0,PA,416,Pennsylvania
1247,44.0,PR,1,Puerto Rico
1248,44.0,RI,14,Rhode Island
1249,44.0,SC,21,South Carolina
1250,44.0,SD,1,South Dakota
1251,44.0,TN,20,Tennessee
1252,44.0,TX,30,Texas
1253,44.0,UT,1,Utah
1254,44.0,VA,88,Virginia
1255,44.0,VT,3,Vermont
1256,44.0,WA,5,Washington
1257,44.0,WI,3,Wisconsin
1258,44.0,WV,1,West Virginia
1259,44.0,WY,2,Wyoming
1260,45.0,AL,4,Alabama
1261,45.0,AR,2,Arkansas
1262,45.0,AZ,22,Arizona
1263,45.0,CA,8,California
1264,45.0,CO,2,Colorado
1265,45.0,CT,113,Connecticut
1266,45.0,DC,1,District of Columbia
1267,45.0,DE,12,Delaware
1268,45.0,FL,108,Florida
1269,45.0,GA,40,Georgia
1270,45.0,IA,1,Iowa
1271,45.0,ID,8,Idaho
1272,45.0,IL,18,Illinois
1273,45.0,IN,19,Indiana
1274,45.0,MA,46,Massachusetts
1275,45.0,MD,20,Maryland
1276,45.0,ME,32,Maine
1277,45.0,MI,12,Michigan
1278,45.0,MN,2,Minnesota
1279,45.0,MO,1,Missouri
1280,45.0,MS,4,Mississippi
1281,45.0,NC,26,North Carolina
1282,45.0,ND,1,North Dakota
1283,45.0,NE,3,Nebraska
1284,45.0,NH,4,New Hampshire
1285,45.0,NJ,345,New Jersey
1286,45.0,NM,5,New Mexico
1287,45.0,NV,3,Nevada
1288,45.0,NY,6405,New York
1289,45.0,OH,22,Ohio
1290,45.0,OK,19,Oklahoma
1291,45.0,OR,1,Oregon
1292,45.0,PA,190,Pennsylvania
1293,45.0,RI,10,Rhode Island
1294,45.0,SC,29,South Carolina
1295,45.0,TN,12,Tennessee
1296,45.0,TX,7,Texas
1297,45.0,VA,43,Virginia
1298,45.0,VT,3,Vermont
1299,45.0,WA,11,Washington
1300,45.0,WI,3,Wisconsin
1301,45.0,WV,1,West Virginia
1302,45.0,WY,1,Wyoming
1303,46.0,AK,2,Alaska
1304,46.0,AL,8,Alabama
1305,46.0,AR,5,Arkansas
1306,46.0,AZ,51,Arizona
1307,46.0,CA,6,California
1308,46.0,CO,3,Colorado
1309,46.0,CT,212,Connecticut
1310,46.0,DC,2,District of Columbia
1311,46.0,DE,21,Delaware
1312,46.0,FL,191,Florida
1313,46.0,GA,40,Georgia
1314,46.0,HI,4,Hawaii
1315,46.0,IA,1,Iowa
1316,46.0,ID,3,Idaho
1317,46.0,IL,45,Illinois
1318,46.0,IN,17,Indiana
1319,46.0,KS,1,Kansas
1320,46.0,KY,5,Kentucky
1321,46.0,LA,7,Louisiana
1322,46.0,MA,108,Massachusetts
1323,46.0,MD,73,Maryland
1324,46.0,ME,5,Maine
1325,46.0,MI,9,Michigan
1326,46.0,MN,8,Minnesota
1327,46.0,MO,4,Missouri
1328,46.0,MS,3,Mississippi
1329,46.0,NC,108,North Carolina
1330,46.0,NE,1,Nebraska
1331,46.0,NH,14,New Hampshire
1332,46.0,NJ,916,New Jersey
1333,46.0,NV,2,Nevada
1334,46.0,NY,7848,New York
1335,46.0,OH,33,Ohio
1336,46.0,OK,18,Oklahoma
1337,46.0,OR,2,Oregon
1338,46.0,PA,505,Pennsylvania
1339,46.0,RI,34,Rhode Island
1340,46.0,SC,31,South Carolina
1341,46.0,SD,2,South Dakota
1342,46.0,TN,19,Tennessee
1343,46.0,TX,30,Texas
1344,46.0,VA,85,Virginia
1345,46.0,VT,3,Vermont
1346,46.0,WA,5,Washington
1347,46.0,WI,4,Wisconsin
1348,46.0,WV,12,West Virginia
1349,47.0,AK,1,Alaska
1350,47.0,AL,6,Alabama
1351,47.0,AR,3,Arkansas
1352,47.0,AZ,46,Arizona
1353,47.0,CA,5,California
1354,47.0,CO,2,Colorado
1355,47.0,CT,197,Connecticut
1356,47.0,DE,9,Delaware
1357,47.0,FL,175,Florida
1358,47.0,GA,62,Georgia
1359,47.0,IA,5,Iowa
1360,47.0,ID,2,Idaho
1361,47.0,IL,48,Illinois
1362,47.0,IN,15,Indiana
1363,47.0,KS,2,Kansas
1364,47.0,KY,4,Kentucky
1365,47.0,LA,3,Louisiana
1366,47.0,MA,85,Massachusetts
1367,47.0,MD,60,Maryland
1368,47.0,ME,83,Maine
1369,47.0,MI,8,Michigan
1370,47.0,MN,4,Minnesota
1371,47.0,MO,1,Missouri
1372,47.0,MS,1,Mississippi
1373,47.0,NC,57,North Carolina
1374,47.0,ND,1,North Dakota
1375,47.0,NH,6,New Hampshire
1376,47.0,NJ,413,New Jersey
1377,47.0,NM,3,New Mexico
1378,47.0,NV,1,Nevada
1379,47.0,NY,7656,New York
1380,47.0,OH,22,Ohio
1381,47.0,OK,15,Oklahoma
1382,47.0,OR,2,Oregon
1383,47.0,PA,190,Pennsylvania
1384,47.0,RI,6,Rhode Island
1385,47.0,SC,25,South Carolina
1386,47.0,SD,1,South Dakota
1387,47.0,TN,19,Tennessee
1388,47.0,TX,19,Texas
1389,47.0,VA,71,Virginia
1390,47.0,VT,6,Vermont
1391,47.0,WA,1,Washington
1392,47.0,WI,4,Wisconsin
1393,47.0,WV,1,West Virginia
1394,48.0,AK,1,Alaska
1395,48.0,AL,8,Alabama
1396,48.0,AZ,16,Arizona
1397,48.0,CA,10,California
1398,48.0,CO,5,Colorado
1399,48.0,CT,250,Connecticut
1400,48.0,DE,7,Delaware
1401,48.0,FL,139,Florida
1402,48.0,GA,30,Georgia
1403,48.0,IA,2,Iowa
1404,48.0,ID,6,Idaho
1405,48.0,IL,28,Illinois
1406,48.0,IN,18,Indiana
1407,48.0,KY,6,Kentucky
1408,48.0,LA,3,Louisiana
1409,48.0,MA,81,Massachusetts
1410,48.0,MD,48,Maryland
1411,48.0,ME,20,Maine
1412,48.0,MI,12,Michigan
1413,48.0,MN,1,Minnesota
1414,48.0,MS,2,Mississippi
1415,48.0,NC,53,North Carolina
1416,48.0,NE,2,Nebraska
1417,48.0,NH,7,New Hampshire
1418,48.0,NJ,602,New Jersey
1419,48.0,NM,4,New Mexico
1420,48.0,NV,7,Nevada
1421,48.0,NY,6120,New York
1422,48.0,OH,28,Ohio
1423,48.0,OK,14,Oklahoma
1424,48.0,OR,9,Oregon
1425,48.0,PA,259,Pennsylvania
1426,48.0,RI,23,Rhode Island
1427,48.0,SC,23,South Carolina
1428,48.0,SD,1,South Dakota
1429,48.0,TN,34,Tennessee
1430,48.0,TX,26,Texas
1431,48.0,UT,1,Utah
1432,48.0,VA,50,Virginia
1433,48.0,VT,3,Vermont
1434,48.0,WA,5,Washington
1435,48.0,WI,6,Wisconsin
1436,48.0,WY,1,Wyoming
1437,49.0,AK,2,Alaska
1438,49.0,AL,3,Alabama
1439,49.0,AR,4,Arkansas
1440,49.0,AZ,60,Arizona
1441,49.0,CA,10,California
1442,49.0,CO,2,Colorado
1443,49.0,CT,202,Connecticut
1444,49.0,DC,3,District of Columbia
1445,49.0,DE,6,Delaware
1446,49.0,FL,186,Florida
1447,49.0,GA,43,Georgia
1448,49.0,IA,2,Iowa
1449,49.0,ID,6,Idaho
1450,49.0,IL,53,Illinois
1451,49.0,IN,27,Indiana
1452,49.0,KY,2,Kentucky
1453,49.0,LA,7,Louisiana
1454,49.0,MA,74,Massachusetts
1455,49.0,MD,43,Maryland
1456,49.0,ME,5,Maine
1457,49.0,MI,18,Michigan
1458,49.0,MN,3,Minnesota
1459,49.0,MO,2,Missouri
1460,49.0,MS,2,Mississippi
1461,49.0,MT,1,Montana
1462,49.0,NC,76,North Carolina
1463,49.0,ND,1,North Dakota
1464,49.0,NH,5,New Hampshire
1465,49.0,NJ,492,New Jersey
1466,49.0,NM,2,New Mexico
1467,49.0,NV,2,Nevada
1468,49.0,NY,8318,New York
1469,49.0,OH,17,Ohio
1470,49.0,OK,13,Oklahoma
1471,49.0,OR,4,Oregon
1472,49.0,PA,262,Pennsylvania
1473,49.0,RI,15,Rhode Island
1474,49.0,SC,37,South Carolina
1475,49.0,SD,5,South Dakota
1476,49.0,TN,19,Tennessee
1477,49.0,TX,30,Texas
1478,49.0,UT,1,Utah
1479,49.0,VA,69,Virginia
1480,49.0,VT,4,Vermont
1481,49.0,WA,6,Washington
1482,49.0,WI,6,Wisconsin
1483,49.0,WV,1,West Virginia
1484,50.0,AL,3,Alabama
1485,50.0,AR,5,Arkansas
1486,50.0,AZ,19,Arizona
1487,50.0,CA,13,California
1488,50.0,CO,3,Colorado
1489,50.0,CT,96,Connecticut
1490,50.0,DC,1,District of Columbia
1491,50.0,DE,7,Delaware
1492,50.0,FL,124,Florida
1493,50.0,GA,11,Georgia
1494,50.0,IA,1,Iowa
1495,50.0,ID,4,Idaho
1496,50.0,IL,33,Illinois
1497,50.0,IN,26,Indiana
1498,50.0,KY,3,Kentucky
1499,50.0,MA,66,Massachusetts
1500,50.0,MD,39,Maryland
1501,50.0,ME,3,Maine
1502,50.0,MI,19,Michigan
1503,50.0,MN,2,Minnesota
1504,50.0,MO,4,Missouri
1505,50.0,MT,5,Montana
1506,50.0,NC,35,North Carolina
1507,50.0,NH,6,New Hampshire
1508,50.0,NJ,420,New Jersey
1509,50.0,NM,2,New Mexico
1510,50.0,NV,1,Nevada
1511,50.0,NY,5001,New York
1512,50.0,OH,14,Ohio
1513,50.0,OK,5,Oklahoma
1514,50.0,PA,164,Pennsylvania
1515,50.0,RI,24,Rhode Island
1516,50.0,SC,7,South Carolina
1517,50.0,TN,6,Tennessee
1518,50.0,TX,14,Texas
1519,50.0,VA,43,Virginia
1520,50.0,VT,5,Vermont
1521,50.0,WA,3,Washington
1522,50.0,WI,5,Wisconsin
1524,52.0,AL,7,Alabama
1525,52.0,AR,5,Arkansas
1526,52.0,AZ,29,Arizona
1527,52.0,CA,9,California
1528,52.0,CO,1,Colorado
1529,52.0,CT,259,Connecticut
1530,52.0,DC,2,District of Columbia
1531,52.0,DE,11,Delaware
1532,52.0,FL,269,Florida
1533,52.0,GA,61,Georgia
1534,52.0,HI,2,Hawaii
1535,52.0,IA,9,Iowa
1536,52.0,ID,7,Idaho
1537,52.0,IL,116,Illinois
1538,52.0,IN,46,Indiana
1539,52.0,KY,1,Kentucky
1540,52.0,LA,3,Louisiana
1541,52.0,MA,102,Massachusetts
1542,52.0,MD,73,Maryland
1543,52.0,ME,14,Maine
1544,52.0,MI,21,Michigan
1545,52.0,MN,7,Minnesota
1546,52.0,MO,3,Missouri
1547,52.0,MS,3,Mississippi
1548,52.0,NC,96,North Carolina
1549,52.0,NE,1,Nebraska
1550,52.0,NH,10,New Hampshire
1551,52.0,NJ,1093,New Jersey
1552,52.0,NM,3,New Mexico
1553,52.0,NV,4,Nevada
1554,52.0,NY,11288,New York
1555,52.0,OH,46,Ohio
1556,52.0,OK,39,Oklahoma
1557,52.0,OR,3,Oregon
1558,52.0,PA,528,Pennsylvania
1559,52.0,RI,42,Rhode Island
1560,52.0,SC,44,South Carolina
1561,52.0,SD,4,South Dakota
1562,52.0,TN,24,Tennessee
1563,52.0,TX,34,Texas
1564,52.0,VA,122,Virginia
1565,52.0,VT,4,Vermont
1566,52.0,WA,9,Washington
1567,52.0,WI,15,Wisconsin
1568,52.0,WV,9,West Virginia
1575,60.0,AK,2,Alaska
1576,60.0,AL,20,Alabama
1577,60.0,AR,3,Arkansas
1578,60.0,AZ,16,Arizona
1579,60.0,CA,22,California
1580,60.0,CO,7,Colorado
1581,60.0,CT,88,Connecticut
1582,60.0,DC,1,District of Columbia
1583,60.0,DE,31,Delaware
1584,60.0,FL,217,Florida
1585,60.0,GA,43,Georgia
1586,60.0,IA,3,Iowa
1587,60.0,IL,69,Illinois
1588,60.0,IN,10,Indiana
1589,60.0,KY,6,Kentucky
1590,60.0,LA,4,Louisiana
1591,60.0,MA,58,Massachusetts
1592,60.0,MD,77,Maryland
1593,60.0,ME,3,Maine
1594,60.0,MI,17,Michigan
1595,60.0,MN,8,Minnesota
1596,60.0,MO,5,Missouri
1597,60.0,MS,7,Mississippi
1598,60.0,NC,53,North Carolina
1599,60.0,ND,2,North Dakota
1600,60.0,NE,2,Nebraska
1601,60.0,NH,6,New Hampshire
1602,60.0,NJ,632,New Jersey
1603,60.0,NV,1,Nevada
1604,60.0,NY,6156,New York
1605,60.0,OH,39,Ohio
1606,60.0,OK,3,Oklahoma
1607,60.0,OR,2,Oregon
1608,60.0,PA,390,Pennsylvania
1609,60.0,PR,2,Puerto Rico
1610,60.0,RI,7,Rhode Island
1611,60.0,SC,31,South Carolina
1612,60.0,SD,3,South Dakota
1613,60.0,TN,10,Tennessee
1614,60.0,TX,23,Texas
1615,60.0,UT,5,Utah
1616,60.0,VA,80,Virginia
1617,60.0,VT,6,Vermont
1618,60.0,WA,8,Washington
1619,60.0,WI,3,Wisconsin
1620,60.0,WV,1,West Virginia
1621,61.0,AK,2,Alaska
1622,61.0,AL,56,Alabama
1623,61.0,AR,6,Arkansas
1624,61.0,AZ,22,Arizona
1625,61.0,CA,35,California
1626,61.0,CO,6,Colorado
1627,61.0,CT,85,Connecticut
1628,61.0,DC,3,District of Columbia
1629,61.0,DE,59,Delaware
1630,61.0,FL,363,Florida
1631,61.0,GA,36,Georgia
1632,61.0,HI,1,Hawaii
1633,61.0,IA,4,Iowa
1634,61.0,ID,2,Idaho
1635,61.0,IL,80,Illinois
1636,61.0,IN,12,Indiana
1637,61.0,KS,5,Kansas
1638,61.0,LA,3,Louisiana
1639,61.0,MA,75,Massachusetts
1640,61.0,MD,79,Maryland
1641,61.0,ME,12,Maine
1642,61.0,MI,20,Michigan
1643,61.0,MN,7,Minnesota
1644,61.0,MO,3,Missouri
1645,61.0,MS,7,Mississippi
1646,61.0,MT,1,Montana
1647,61.0,NC,78,North Carolina
1648,61.0,ND,2,North Dakota
1649,61.0,NE,7,Nebraska
1650,61.0,NH,10,New Hampshire
1651,61.0,NJ,1071,New Jersey
1652,61.0,NM,2,New Mexico
1653,61.0,NY,13884,New York
1654,61.0,OH,38,Ohio
1655,61.0,OK,5,Oklahoma
1656,61.0,OR,2,Oregon
1657,61.0,PA,570,Pennsylvania
1658,61.0,RI,9,Rhode Island
1659,61.0,SC,28,South Carolina
1660,61.0,SD,3,South Dakota
1661,61.0,TN,15,Tennessee
1662,61.0,TX,30,Texas
1663,61.0,UT,4,Utah
1664,61.0,VA,88,Virginia
1665,61.0,VT,4,Vermont
1666,61.0,WA,11,Washington
1667,61.0,WI,6,Wisconsin
1668,61.0,WV,2,West Virginia
1669,62.0,AK,4,Alaska
1670,62.0,AL,38,Alabama
1671,62.0,AR,7,Arkansas
1672,62.0,AZ,23,Arizona
1673,62.0,CA,31,California
1674,62.0,CO,4,Colorado
1675,62.0,CT,79,Connecticut
1676,62.0,DC,1,District of Columbia
1677,62.0,DE,37,Delaware
1678,62.0,FL,253,Florida
1679,62.0,GA,27,Georgia
1680,62.0,IA,10,Iowa
1681,62.0,ID,4,Idaho
1682,62.0,IL,52,Illinois
1683,62.0,IN,9,Indiana
1684,62.0,KY,3,Kentucky
1685,62.0,LA,2,Louisiana
1686,62.0,MA,56,Massachusetts
1687,62.0,MD,75,Maryland
1688,62.0,ME,10,Maine
1689,62.0,MI,20,Michigan
1690,62.0,MN,8,Minnesota
1691,62.0,MO,3,Missouri
1692,62.0,MT,2,Montana
1693,62.0,NC,56,North Carolina
1694,62.0,NE,2,Nebraska
1695,62.0,NH,14,New Hampshire
1696,62.0,NJ,788,New Jersey
1697,62.0,NM,2,New Mexico
1698,62.0,NV,3,Nevada
1699,62.0,NY,10711,New York
1700,62.0,OH,42,Ohio
1701,62.0,OK,6,Oklahoma
1702,62.0,PA,440,Pennsylvania
1703,62.0,PR,1,Puerto Rico
